filename,source,photo_id,city,state,lat,lon,url,title,photographer,downloaded_at,size,hash
wikimedia_Tijuana_Baja California_13_1764045893.jpg,wikimedia,,Tijuana,Baja California,32.514946,-117.038246,https://upload.wikimedia.org/wikipedia/commons/9/99/Tijuana_M%C3%A9xico_Temple_map.jpg,File:Tijuana México Temple map.jpg,,2025-11-24T23:44:53.855999,211118,4ce46324b7645b53ae4a46752c2859cc
wikimedia_Tijuana_Baja California_14_1764045894.jpg,wikimedia,,Tijuana,Baja California,32.514946,-117.038246,https://upload.wikimedia.org/wikipedia/commons/f/f4/Tijuana_postcard_1920s_-_Looking_East_on_Second_Street.png,File:Tijuana postcard 1920s - Looking East on Second Street.png,,2025-11-24T23:44:54.873851,150669,3cab9cf54990219124e88073e99276d4
wikimedia_León_Guanajuato_0_1764045897.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/b/be/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_14.jpg,"File:Arquitectura de León, Guanajuato, México 14.jpg",,2025-11-24T23:44:59.050692,6272791,660e648b4b85ba5ab766d055b35792d0
wikimedia_León_Guanajuato_1_1764045899.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/4/4f/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_20.jpg,"File:Arquitectura de León, Guanajuato, México 20.jpg",,2025-11-24T23:45:00.559141,3833013,a5d62591a94cc01cd69457e297439fb3
wikimedia_León_Guanajuato_2_1764045901.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/8/8b/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_21.jpg,"File:Arquitectura de León, Guanajuato, México 21.jpg",,2025-11-24T23:45:02.241200,6714272,7c04f198af624a35e0b295511537ce55
wikimedia_León_Guanajuato_3_1764045902.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/5/54/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_22.jpg,"File:Arquitectura de León, Guanajuato, México 22.jpg",,2025-11-24T23:45:03.757865,4588906,7421a51540faeaad8df3d8e9effd5b97
wikimedia_León_Guanajuato_4_1764045904.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/b/b9/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_28.jpg,"File:Arquitectura de León, Guanajuato, México 28.jpg",,2025-11-24T23:45:05.387192,5212294,54060dc17449bc078facea04691992c0
wikimedia_León_Guanajuato_5_1764045905.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/1/16/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_30.jpg,"File:Arquitectura de León, Guanajuato, México 30.jpg",,2025-11-24T23:45:07.124556,5831879,9b8e30230628392e08e759c045af586d
wikimedia_León_Guanajuato_6_1764045907.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/3/35/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_34.jpg,"File:Arquitectura de León, Guanajuato, México 34.jpg",,2025-11-24T23:45:08.615689,3768224,b11497b691c7dcaa79b088d444a7afba
wikimedia_León_Guanajuato_7_1764045909.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/7/78/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_46.jpg,"File:Arquitectura de León, Guanajuato, México 46.jpg",,2025-11-24T23:45:10.136958,4465545,2b2b2bfc81bfaace102d884fc779c808
wikimedia_León_Guanajuato_8_1764045910.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/0/09/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_47.jpg,"File:Arquitectura de León, Guanajuato, México 47.jpg",,2025-11-24T23:45:11.909512,7341659,6224c808c4b05ed83b98e3e17fe56827
wikimedia_León_Guanajuato_9_1764045912.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/d/dd/Arquitectura_de_Le%C3%B3n%2C_Guanajuato%2C_M%C3%A9xico_50.jpg,"File:Arquitectura de León, Guanajuato, México 50.jpg",,2025-11-24T23:45:13.510372,5672870,0fd3b26d3b8ea44c8440a88428e4458b
wikimedia_León_Guanajuato_10_1764045914.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/8/82/Festival_del_Globo_%28Le%C3%B3n%2C_Gto_%29_230707.jpg,"File:Festival del Globo (León, Gto ) 230707.jpg",,2025-11-24T23:45:14.854613,2459793,e599ed34d8155ac635b6cadd4d3b6eb9
wikimedia_León_Guanajuato_11_1764045915.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/a/af/International_hot_air_balloon_festival_in_leon_guanajuato_mexico_2012.jpg,File:International hot air balloon festival in leon guanajuato mexico 2012.jpg,,2025-11-24T23:45:16.769804,7339769,90c57ad3dfe463e7f5425c338728187d
wikimedia_León_Guanajuato_12_1764045917.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/c/c9/Le%C3%B3n_montage.jpg,File:León montage.jpg,,2025-11-24T23:45:18.078495,2039978,bb5622300231538252358a0e48ab51f1
wikimedia_León_Guanajuato_13_1764045918.jpg,wikimedia,,León,Guanajuato,21.12252,-101.684784,https://upload.wikimedia.org/wikipedia/commons/4/4b/Memorial_-_Leon_Trotsky_House_Museum_-_Coyoacan_-_Mexico_City_-_Mexico.jpg,File:Memorial - Leon Trotsky House Museum - Coyoacan - Mexico City - Mexico.jpg,,2025-11-24T23:45:19.563403,4390240,0b5e888fb6b7cc6660264625e8fcc5e4
pexels_León_Guanajuato_0_1764045925.jpg,pexels,,León,Guanajuato,21.12252,-101.684784,https://images.pexels.com/photos/20025872/pexels-photo-20025872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 20025872,,2025-11-24T23:45:26.037275,281766,6bd1ddc9649e2c3efb5e020b53c941e9
wikimedia_Ciudad Juárez_Chihuahua_0_1764045927.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/a/a1/2008_Ciudad_Juarez_Mexico_2344826786.jpg,File:2008 Ciudad Juarez Mexico 2344826786.jpg,,2025-11-24T23:45:28.171256,2164579,e74d0b79cfdd33a9d1b57d954cc9155c
wikimedia_Ciudad Juárez_Chihuahua_1_1764045928.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/f/f8/2010_Ciudad_Juarez_Mexico_5161992338.jpg,File:2010 Ciudad Juarez Mexico 5161992338.jpg,,2025-11-24T23:45:29.531129,2692462,d01897491894158265dbabc52ee5964a
wikimedia_Ciudad Juárez_Chihuahua_2_1764045930.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/b/bb/2011_Ciudad_Juarez_Mexico_6353327661.jpg,File:2011 Ciudad Juarez Mexico 6353327661.jpg,,2025-11-24T23:45:31.096940,4989576,fffe1d3a918235c46f92d3c6861ea32c
wikimedia_Ciudad Juárez_Chihuahua_3_1764045931.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/8/8b/Ciudad_Juarez_Temple_by_Christine_Asay.jpg,File:Ciudad Juarez Temple by Christine Asay.jpg,,2025-11-24T23:45:32.151179,144977,9324da5bed79b554c32ef1ed5f00e39d
wikimedia_Ciudad Juárez_Chihuahua_4_1764045932.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/5/56/Ciudad_Ju%C3%A1rez%2C_Mexico-00.jpg,"File:Ciudad Juárez, Mexico-00.jpg",,2025-11-24T23:45:33.539440,3039388,dcc10add992a9ba86e2b9e95be618e48
wikimedia_Ciudad Juárez_Chihuahua_5_1764045934.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/6/64/Ciudad_Ju%C3%A1rez%2C_skyline.jpg,"File:Ciudad Juárez, skyline.jpg",,2025-11-24T23:45:34.780544,1256508,95e409653617537ddc81db183db8312a
wikimedia_Ciudad Juárez_Chihuahua_6_1764045935.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/e/e9/Ciudad_Ju%C3%A1rez_Mexico.jpg,File:Ciudad Juárez Mexico.jpg,,2025-11-24T23:45:35.969444,973877,2b6f4d8e306855f898d64848f9060e6f
wikimedia_Ciudad Juárez_Chihuahua_7_1764045936.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/5/52/Ciudad_Ju%C3%A1rez_Skyline_%28Misiones%29.jpg,File:Ciudad Juárez Skyline (Misiones).jpg,,2025-11-24T23:45:37.275266,1955102,7dca95fe06f63ab43d90991e79408c89
wikimedia_Ciudad Juárez_Chihuahua_8_1764045937.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/7/7c/Ciudad_Ju%C3%A1rez_Skyline_%28Paseo_Triunfo%29.jpg,File:Ciudad Juárez Skyline (Paseo Triunfo).jpg,,2025-11-24T23:45:38.490744,1090080,ce044c25396717e44c14faa44824bc6b
wikimedia_Ciudad Juárez_Chihuahua_9_1764045938.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/9/98/Ex-Aduana_de_Ciudad_Ju%C3%A1rez%2C_Chihuahua.jpg,"File:Ex-Aduana de Ciudad Juárez, Chihuahua.jpg",,2025-11-24T23:45:39.736811,1317259,07d94cb8f09c8a8c8aeb07d29eb4a1e2
wikimedia_Ciudad Juárez_Chihuahua_10_1764045940.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/4/4f/Juarez_montage.jpg,File:Juarez montage.jpg,,2025-11-24T23:45:40.839493,203737,658e6c4546784e3b5894110937455c30
wikimedia_Ciudad Juárez_Chihuahua_11_1764045941.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/d/d4/November_1967-_Ciudad_Juarez%2C_Museo_de_Arqueolog%C3%ADa.jpg,"File:November 1967- Ciudad Juarez, Museo de Arqueología.jpg",,2025-11-24T23:45:41.933393,217866,43b4bb74f3cfca406f6c61a1463fb734
wikimedia_Ciudad Juárez_Chihuahua_12_1764045942.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/9/91/Show_Your_Stripes_change_in_temperature_graphic_for_Ciudad_Ju%C3%A1rez%2C_Mexico_with_bars.png,"File:Show Your Stripes change in temperature graphic for Ciudad Juárez, Mexico with bars.png",,2025-11-24T23:45:42.928296,67258,c373745ce1ab7b6d21f2f24c972e6ba3
wikimedia_Ciudad Juárez_Chihuahua_13_1764045943.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/8/8d/Show_Your_Stripes_change_in_temperature_graphic_for_Ciudad_Ju%C3%A1rez%2C_Mexico_with_bars_with_labels.png,"File:Show Your Stripes change in temperature graphic for Ciudad Juárez, Mexico with bars with labels.png",,2025-11-24T23:45:43.921959,98250,60946aa4025aaac33bebbb654e1c2524
wikimedia_Ciudad Juárez_Chihuahua_14_1764045944.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/4/4c/Show_Your_Stripes_change_in_temperature_graphic_for_Ciudad_Ju%C3%A1rez%2C_Mexico_with_labels.png,"File:Show Your Stripes change in temperature graphic for Ciudad Juárez, Mexico with labels.png",,2025-11-24T23:45:44.890454,74786,e419d2c81ef7c78e967082d0a8423533
wikimedia_Zapopan_Jalisco_0_1764045947.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/3/3b/Estadio_de_Tenis_y_Alberca_-_panoramio_%281%29.jpg,File:Estadio de Tenis y Alberca - panoramio (1).jpg,,2025-11-24T23:45:48.159055,352388,0ab0515f06e537931ac9b353784854e7
wikimedia_Zapopan_Jalisco_1_1764045948.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/5/58/Estadio_de_Tenis_y_Alberca_-_panoramio_%282%29.jpg,File:Estadio de Tenis y Alberca - panoramio (2).jpg,,2025-11-24T23:45:49.244022,330314,c4e355303c39300cd432f2e9d198ab81
wikimedia_Zapopan_Jalisco_2_1764045949.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/6/63/Nuestra_Se%C3%B1ora_de_Zapopan_-_Catedral_de_Cd_de_Mexico_-_Mexico_2024.jpg,File:Nuestra Señora de Zapopan - Catedral de Cd de Mexico - Mexico 2024.jpg,,2025-11-24T23:45:50.618467,2571910,ab52d3cc04c49d765fd645ca775bbc1a
wikimedia_Zapopan_Jalisco_3_1764045951.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/3/3f/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_002.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 002.jpg",,2025-11-24T23:45:52.005830,3067790,0b045d289975a9e0f6a4d4f3d979ce69
wikimedia_Zapopan_Jalisco_4_1764045952.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/f/f1/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_012.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 012.jpg",,2025-11-24T23:45:53.349531,2904068,6136385a29464a7635a0656e9baf0ede
wikimedia_Zapopan_Jalisco_5_1764045953.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/0/08/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_016.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 016.jpg",,2025-11-24T23:45:54.845873,4726833,a51e03c86d4df36e47b754eb51897af0
wikimedia_Zapopan_Jalisco_6_1764045955.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/b/b3/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_017.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 017.jpg",,2025-11-24T23:45:56.211323,2782904,7209bd5612f195c42e2d0323bc5545b7
wikimedia_Zapopan_Jalisco_7_1764045956.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/1/1b/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_023.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 023.jpg",,2025-11-24T23:45:57.586876,2945430,0e53f7be8f561d5fbdc1f0f124ba1c06
wikimedia_Zapopan_Jalisco_8_1764045958.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/c/cd/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_032.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 032.jpg",,2025-11-24T23:45:59.055451,2858033,518d67ea25e97635d83437d5b228eeda
wikimedia_Zapopan_Jalisco_9_1764045959.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/3/37/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_033.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 033.jpg",,2025-11-24T23:46:00.599273,3871534,9dc55841d150b53ab65c8ce26074d463
wikimedia_Zapopan_Jalisco_10_1764045961.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/8/87/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_050.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 050.jpg",,2025-11-24T23:46:02.025436,2690097,ab62cb320f4f75eae59d7b60277359d3
wikimedia_Zapopan_Jalisco_11_1764045962.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/a/aa/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_059.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 059.jpg",,2025-11-24T23:46:03.461666,3148463,1390fa1ef99bd9f8a535e4ac1cd2318b
wikimedia_Zapopan_Jalisco_12_1764045963.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/f/f0/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_060.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 060.jpg",,2025-11-24T23:46:04.986307,3487746,0a8bc5f992cdc5e2047b91552b18512f
wikimedia_Zapopan_Jalisco_13_1764045965.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/6/61/Zapopan%2C_Jalisco%2C_Mexico%2C_2021_-_099.jpg,"File:Zapopan, Jalisco, Mexico, 2021 - 099.jpg",,2025-11-24T23:46:06.316449,1967950,9b220df5be70053debeef3f883270b9c
wikimedia_Zapopan_Jalisco_14_1764045966.jpg,wikimedia,,Zapopan,Jalisco,20.72356,-103.38479,https://upload.wikimedia.org/wikipedia/commons/b/b1/Zapopan%2C_Jalisco%2C_Mexico_-_panoramio_%2825%29.jpg,"File:Zapopan, Jalisco, Mexico - panoramio (25).jpg",,2025-11-24T23:46:07.773406,2390640,bef32df14664ff1df96ea5fdfc1f29a7
wikimedia_Mérida_Yucatán_0_1764045970.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/9/93/Burger_King_-_M%C3%A9rida%2C_Yucat%C3%A1n%2C_2008.jpg,"File:Burger King - Mérida, Yucatán, 2008.jpg",,2025-11-24T23:46:11.411081,869482,afb40a9cb9530e0623823e20c6a83870
wikimedia_Mérida_Yucatán_1_1764045971.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/3/34/Catedral_de_M%C3%A9rida_%28San_Ildefonso%29_M%C3%A9rida%2C_Yucat%C3%A1n%2C_M%C3%A9xico_-_1.jpg,"File:Catedral de Mérida (San Ildefonso) Mérida, Yucatán, México - 1.jpg",,2025-11-24T23:46:14.557409,6075189,2a0dc6aac7ba48441fb6f9cb5c1b3e3d
wikimedia_Mérida_Yucatán_2_1764045975.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/7/7c/Catedral_de_M%C3%A9rida_%28San_Ildefonso%29_M%C3%A9rida%2C_Yucat%C3%A1n%2C_M%C3%A9xico_-_2.jpg,"File:Catedral de Mérida (San Ildefonso) Mérida, Yucatán, México - 2.jpg",,2025-11-24T23:46:16.374879,7944032,97eef8a7224b882da845d7794b5612c9
wikimedia_Mérida_Yucatán_3_1764045976.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/c/cc/Catedral_de_M%C3%A9rida_%28San_Ildefonso%29_M%C3%A9rida%2C_Yucat%C3%A1n%2C_M%C3%A9xico_-_4.jpg,"File:Catedral de Mérida (San Ildefonso) Mérida, Yucatán, México - 4.jpg",,2025-11-24T23:46:18.090304,6293068,927693f45a939fc2fc3c577c4ee9734f
wikimedia_Mérida_Yucatán_4_1764045978.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/b/b8/Farmacias_de_M%C3%A9rida%2C_Yucat%C3%A1n%2C_1922.png,"File:Farmacias de Mérida, Yucatán, 1922.png",,2025-11-24T23:46:19.232433,515068,1dabb6dd36365cc3db6daedf4e3b04ee
wikimedia_Mérida_Yucatán_5_1764045979.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/2/24/Flooded_Calle_62%2C_M%C3%A9rida%2C_Yucat%C3%A1n_2024.jpg,"File:Flooded Calle 62, Mérida, Yucatán 2024.jpg",,2025-11-24T23:46:20.541096,2378846,4e1f7b2db3c544dfac2f52f55b338bfd
wikimedia_Mérida_Yucatán_6_1764045981.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/b/ba/M%C3%A9rida%2C_Yucatan%2C_Mexico_Marzo_2021_-_la_Policia.jpg,"File:Mérida, Yucatan, Mexico Marzo 2021 - la Policia.jpg",,2025-11-24T23:46:21.743416,1109668,efa865b2cc98d10028be311e7c533750
wikimedia_Mérida_Yucatán_7_1764045982.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/d/df/M%C3%A9rida%2C_Yucat%C3%A1n_1924_-_anuncio_-_Cerveceria_Yucateca.png,"File:Mérida, Yucatán 1924 - anuncio - Cerveceria Yucateca.png",,2025-11-24T23:46:23.012257,1242987,718fb9e533e74b39f45a68bbe94ea826
wikimedia_Mérida_Yucatán_8_1764045983.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/c/c6/M%C3%A9rida%2C_Yucat%C3%A1n_Calle_59_Guaberas_Tita.jpg,"File:Mérida, Yucatán Calle 59 Guaberas Tita.jpg",,2025-11-24T23:46:24.501725,3551173,5b08fa7d8a8898daf1b14254e987b3f7
wikimedia_Mérida_Yucatán_9_1764045985.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/0/00/M%C3%A9rida%2C_Yucat%C3%A1n_Cantina_2014.jpg,"File:Mérida, Yucatán Cantina 2014.jpg",,2025-11-24T23:46:25.802640,1965797,344fbe9f9208428c9b0c6dafa367eedd
wikimedia_Mérida_Yucatán_10_1764045986.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/8/80/M%C3%A9rida%2C_Yucat%C3%A1n_dic_2010_-_Pase_Ud.jpg,"File:Mérida, Yucatán dic 2010 - Pase Ud.jpg",,2025-11-24T23:46:26.882212,233376,59d8cd2a1edf9e53c380da7384295611
wikimedia_Mérida_Yucatán_11_1764045987.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/d/de/M%C3%A9rida_Yucat%C3%A1n_2022_-_Church_Dome_from_Museum_of_Music.jpg,File:Mérida Yucatán 2022 - Church Dome from Museum of Music.jpg,,2025-11-24T23:46:28.072844,533726,a7bb128414e91855202b1c9cf99feae9
wikimedia_Mérida_Yucatán_12_1764045988.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/e/e8/Plaza_Altabrisa_M%C3%A9rida%2C_Merida%2C_Yucatan%2C_Mexico_-_51114184352.jpg,"File:Plaza Altabrisa Mérida, Merida, Yucatan, Mexico - 51114184352.jpg",,2025-11-24T23:46:29.380939,1649681,1b714f5ab76e0559cd4296f5794e2fc5
wikimedia_Mérida_Yucatán_13_1764045989.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/f/fa/Plaza_Altabrisa_M%C3%A9rida%2C_Merida%2C_Yucatan%2C_Mexico_-_51114505124.jpg,"File:Plaza Altabrisa Mérida, Merida, Yucatan, Mexico - 51114505124.jpg",,2025-11-24T23:46:30.631955,1031774,de7d43464a3af93e4e2a6ddcb8111a77
wikimedia_Mérida_Yucatán_14_1764045991.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/f/f7/Plaza_Altabrisa_M%C3%A9rida%2C_Merida%2C_Yucatan%2C_Mexico_-_51115540430.jpg,"File:Plaza Altabrisa Mérida, Merida, Yucatan, Mexico - 51115540430.jpg",,2025-11-24T23:46:31.846210,944754,24090b910683b816aa47d1d366c2a207
wikimedia_Cancún_Quintana Roo_0_1764045994.jpg,wikimedia,,Cancún,Quintana Roo,21.161908,-86.851528,https://upload.wikimedia.org/wikipedia/commons/1/17/Cancun%2C_Mexico_-_Av_Kukulkan_big_hotel.jpg,"File:Cancun, Mexico - Av Kukulkan big hotel.jpg",,2025-11-24T23:46:35.524391,1785977,064dc5fbe74865c4cd8109bb10e850c8
wikimedia_Cancún_Quintana Roo_1_1764045996.jpg,wikimedia,,Cancún,Quintana Roo,21.161908,-86.851528,https://upload.wikimedia.org/wikipedia/commons/8/8d/Cancun%2C_Mexico_-_Fuente_y_Office_Depot.jpg,"File:Cancun, Mexico - Fuente y Office Depot.jpg",,2025-11-24T23:46:36.775324,1434187,e6ab642a8d833668309ce4ac100adff5
wikimedia_Cancún_Quintana Roo_2_1764045997.jpg,wikimedia,,Cancún,Quintana Roo,21.161908,-86.851528,https://upload.wikimedia.org/wikipedia/commons/0/0a/Cancun%2C_Mexico_-_Krystal_Resort_2013.jpg,"File:Cancun, Mexico - Krystal Resort 2013.jpg",,2025-11-24T23:46:38.067151,1623701,ee24d7462390c846164231dc3892a4e4
wikimedia_Cancún_Quintana Roo_3_1764045998.jpg,wikimedia,,Cancún,Quintana Roo,21.161908,-86.851528,https://upload.wikimedia.org/wikipedia/commons/e/ec/Cancun%2C_Mexico_-_Krystal_Resort_and_Palazzo_Dance_Club.jpg,"File:Cancun, Mexico - Krystal Resort and Palazzo Dance Club.jpg",,2025-11-24T23:46:39.429028,2665347,fb4f4340ea59c67f1b7f5f4db5d2e011
